protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug
Mozaic,MOZ,Yield,['Multi-Chain'],7409.279842945808,[],,,,['api'],0,0,,0,mozaic,mozaic
Mu Exchange,-,Derivatives,['xDai'],1109.8844133815974,[],,,,['api'],0,0,,0,mu exchange,mu-exchange
MuesliSwap,MILK,Dexs,['Multi-Chain'],1276338.159389423,[],,,,['api'],0,0,,0,muesliswap,muesliswap
Muffin,-,Dexs,['Ethereum'],165740.9792661227,[],,,,['api'],0,0,,0,muffin,muffin
MugenFinance,MGN,Yield Aggregator,['Arbitrum'],3354846.663075322,[],,,,['api'],0,0,,0,mugenfinance,mugenfinance
MuggleLink,-,Services,['TON'],834.42580688366,[],,,,['api'],0,0,,0,mugglelink,mugglelink
Muito Finance,MUTO,Yield Aggregator,['Mantle'],0.6298156496217203,[],,,,['api'],0,0,,0,muito finance,muito-finance
MultEX,MULTEX,Dexs,['Shape'],149.36595380550395,[],,,,['api'],0,0,,0,multex,multex
Multi-Chain Miner,-,Ponzi,['Multi-Chain'],6.1701648966400136,[],,,,['api'],0,0,,0,multi-chain miner,multi-chain-miner
MultiBit Protocol,MUBI,Bridge,['Multi-Chain'],5845363.053756144,[],,,,['api'],0,0,,0,multibit protocol,multibit-protocol
Multialt,-,Yield,['Kava'],0.0,[],,,,['api'],0,0,,0,multialt,multialt
Multichain,MULTI,Bridge,['Multi-Chain'],92697516.74639748,[],,,,['api'],0,0,,0,multichain,multichain
MultichainZ,-,Lending,['Multi-Chain'],299268.567418995,[],,,,['api'],0,0,,0,multichainz,multichainz
Multipli.fi,-,Yield,['Multi-Chain'],78012174.40007329,[],,,,['api'],0,0,,0,multipli.fi,multipli.fi
Multiplier,MXX,Lending,['Multi-Chain'],47510.8060289493,[],,,,['api'],0,0,,0,multiplier,multiplier
Mummy Finance,MMY,Derivatives,['Multi-Chain'],318068.83233635017,[],,,,['api'],0,0,,0,mummy finance,mummy-finance
Munchables,-,Farm,['Blast'],0.0,[],,,,['api'],0,0,,0,munchables,munchables
Munchables V2,-,Farm,['Blast'],11090.109577224548,[],,,,['api'],0,0,,0,munchables v2,munchables-v2
Murica,EAGLE,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0,murica,murica
Mushrooms Finance,MM,Yield Aggregator,['Multi-Chain'],36185.12750876682,[],,,,['api'],0,0,,0,mushrooms finance,mushrooms-finance
Musical Chairs,-,Gaming,['Arbitrum'],3.64111125,[],,,,['api'],0,0,,0,musical chairs,musical-chairs
Muuu Finance,MUUU,Yield,['Astar'],47998.433111201935,[],,,,['api'],0,0,,0,muuu finance,muuu-finance
My Neighbor Alice,ALICE,Services,['nan'],0.0,[],,,,['api'],0,0,,0,my neighbor alice,my-neighbor-alice
MyMetaTrader,MMT,Derivatives,['Arbitrum'],9505.08686758884,[],,,,['api'],0,0,,0,mymetatrader,mymetatrader
MyMine,MYMINE,Yield,['Fantom'],426.1095372850128,[],,,,['api'],0,0,,0,mymine,mymine
MyTrade,MYT,Dexs,['Multi-Chain'],10872.37309541666,[],,,,['api'],0,0,,0,mytrade,mytrade
Mycelium Perpetual Pools,MYC,Derivatives,['Arbitrum'],203701.695123927,[],,,,['api'],0,0,,0,mycelium perpetual pools,mycelium-perpetual-pools
Mycelium Perpetual Swaps,MYC,Derivatives,['Arbitrum'],164842.11691250303,[],,,,['api'],0,0,,0,mycelium perpetual swaps,mycelium-perpetual-swaps
Myria,MYRIA,Chain,['nan'],,[],,,,['api'],0,0,,0,myria,myria
Myriad Markets,-,Prediction Market,['Multi-Chain'],787960.8571636135,[],,,,['api'],0,0,,0,myriad markets,myriad-markets
Mystic Finance Lending,-,Lending,['Plume Mainnet'],60083112.606510386,[],,,,['api'],0,0,,0,mystic finance lending,mystic-finance-lending
Mystic Finance myPLUME,-,Liquid Staking,['Plume Mainnet'],5.431019952,[],,,,['api'],0,0,,0,mystic finance myplume,mystic-finance-myplume
Myth Finance dualSTAKE,-,Liquid Staking,['Algorand'],700193.4899416502,[],,,,['api'],0,0,,0,myth finance dualstake,myth-finance-dualstake
N3RD Finance,N3RDz,Yield,['Ethereum'],0.0,[],,,,['api'],0,0,,0,n3rd finance,n3rd-finance
NAOS Finance,NAOS,RWA,['Multi-Chain'],22854.0635240244,[],,,,['api'],0,0,,0,naos finance,naos-finance
NAVI Lending,NAVX,Lending,['Sui'],580848004.9788225,[],,,,['api'],0,0,,0,navi lending,navi-lending
NBX,-,CEX,['Multi-Chain'],1814496.942017702,[],,,,['api'],0,0,,0,nbx,nbx
NEAR,NEAR,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0,near,near
NEAR Intents,-,AI Agents,['nan'],,[],,,,['api'],0,0,,0,near intents,near-intents
NEBY DEX,-,Dexs,['Sapphire'],10771.203108683128,[],,,,['api'],0,0,,0,neby dex,neby-dex
NEKO,NEKO,Farm,['Near'],0.0,[],,,,['api'],0,0,,0,neko,neko
NEOPIN Liquid,NPT,Liquid Staking,['Multi-Chain'],40366.16712453835,[],,,,['api'],0,0,,0,neopin liquid,neopin-liquid
NEOPIN Pool,NPT,Dexs,['Multi-Chain'],56185.94428983153,[],,,,['api'],0,0,,0,neopin pool,neopin-pool
NEOPIN Staking,NPT,Staking Pool,['Multi-Chain'],92250254.97927757,[],,,,['api'],0,0,,0,neopin staking,neopin-staking
NEUY,NEUY,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,neuy,neuy
NEX,-,Derivatives,['Multi-Chain'],245.7076128627559,[],,,,['api'],0,0,,0,nex,nex
NF3 APE,-,Liquid Staking,['Ethereum'],15329.222470150666,[],,,,['api'],0,0,,0,nf3 ape,nf3-ape
NFA Zone,-,Launchpad,['Neutron'],2075.109085925476,[],,,,['api'],0,0,,0,nfa zone,nfa-zone
NFT Hive,-,NFT Marketplace,['Wax'],9235.194267828689,[],,,,['api'],0,0,,0,nft hive,nft-hive
NFT20,MUSE,NFT Marketplace,['Multi-Chain'],147610.6039176347,[],,,,['api'],0,0,,0,nft20,nft20
NFT360,-,NFT Marketplace,['Kava'],0.0,[],,,,['api'],0,0,,0,nft360,nft360
NFTEarth,NFTE,NFT Marketplace,['nan'],0.0,[],,,,['api'],0,0,,0,nftearth,nftearth
NFTX,NFTX,NFT Marketplace,['Multi-Chain'],20102229.16227381,[],,,,['api'],0,0,,0,nftx,nftx
NFTb,NFTB,Yield,['Binance'],4185.404731552863,[],,,,['api'],0,0,,0,nftb,nftb
NFTfi,NFTFI,NFT Lending,['Ethereum'],586484.3848340294,[],,,,['api'],0,0,,0,nftfi,nftfi
NGMI Zone,-,Prediction Market,['Neutron'],88.784217123546,[],,,,['api'],0,0,,0,ngmi zone,ngmi-zone
NLX Protocol,-,Derivatives,['CORE'],3038.1519715855206,[],,,,['api'],0,0,,0,nlx protocol,nlx-protocol
NODO,-,Prediction Market,['Multi-Chain'],2017.926902929736,[],,,,['api'],0,0,,0,nodo,nodo
NOME Protocol,NOME,Algo-Stables,['Berachain'],2039263.1732513832,[],,,,['api'],0,0,,0,nome protocol,nome-protocol
NOXA,-,Dexs,['Abstract'],98157.50426688824,[],,,,['api'],0,0,,0,noxa,noxa
NTM.ai,-,SoFi,['nan'],,[],,,,['api'],0,0,,0,ntm.ai,ntm.ai
NUDES,NUDES,Liquid Staking,['NEO'],0.0,[],,,,['api'],0,0,,0,nudes,nudes
NULS POCM,-,Services,['Nuls'],0.0,[],,,,['api'],0,0,,0,nuls pocm,nuls-pocm
NUON Finance,NUON,CDP,['Arbitrum'],413039.4634440277,[],,,,['api'],0,0,,0,nuon finance,nuon-finance
NX Finance,-,Yield Aggregator,['Solana'],4864491.974240714,[],,,,['api'],0,0,,0,nx finance,nx-finance
NXD Protocol,NXD,Farm,['Ethereum'],0.0,[],,,,['api'],0,0,,0,nxd protocol,nxd-protocol
Nabla Finance,NABLA,Dexs,['Multi-Chain'],610871.3082255811,[],,,,['api'],0,0,,0,nabla finance,nabla-finance
Nacho Finance,NACHO,Yield,['Polygon'],0.0,[],,,,['api'],0,0,,0,nacho finance,nacho-finance
Naka Dex,-,Dexs,['Naka'],152971.00603871385,[],,,,['api'],0,0,,0,naka dex,naka-dex
Namada Shielded Pools,-,Privacy,['Namada'],2038206.5665811289,[],,,,['api'],0,0,,0,namada shielded pools,namada-shielded-pools
Nami Index,-,Indexes,['Thorchain'],515612.46470653,[],,,,['api'],0,0,,0,nami index,nami-index
Nano Swap,NANO,Dexs,['Base'],929.7224861705724,[],,,,['api'],0,0,,0,nano swap,nano-swap
Napier,-,Yield,['Multi-Chain'],10741620.018713037,[],,,,['api'],0,0,,0,napier,napier
Narwhal Finance,NAR,Derivatives,['Multi-Chain'],889.005687308193,[],,,,['api'],0,0,,0,narwhal finance,narwhal-finance
Narwhalswap,NAR,Dexs,['Binance'],907551.0264477975,[],,,,['api'],0,0,,0,narwhalswap,narwhalswap
Nasdex,NSDX,Dexs,['Polygon'],0.0,[],,,,['api'],0,0,,0,nasdex,nasdex
Nata Network,eNATA,Privacy,['Polygon'],0.0415371853679652,[],,,,['api'],0,0,,0,nata network,nata-network
Native Credit Pool,-,Lending,['Multi-Chain'],14328704.7683523,[],,,,['api'],0,0,,0,native credit pool,native-credit-pool
Native Swap,-,Dexs,['Multi-Chain'],9057.07957901659,[],,,,['api'],0,0,,0,native swap,native-swap
Nava finance,NAVA,Algo-Stables,['REI'],1712.3191753810372,[],,,,['api'],0,0,,0,nava finance,nava-finance
Navigator,NAVI,Derivatives,['Sonic'],2303877.936918087,[],,,,['api'],0,0,,0,navigator,navigator
Nawa Protocol,-,Yield Aggregator,['CORE'],10781651.674115242,[],,,,['api'],0,0,,0,nawa protocol,nawa-protocol
Nayms,NAYM,Insurance,['Multi-Chain'],8.660770496751203,[],,,,['api'],0,0,,0,nayms,nayms
Nearlend DAO,NELD,Lending,['Near'],17.403813349873538,[],,,,['api'],0,0,,0,nearlend dao,nearlend-dao
Nearpad,PAD,Dexs,['Aurora'],44843.67829241626,[],,,,['api'],0,0,,0,nearpad,nearpad
Nebula Lending,-,Lending,['Nibiru'],1528.4769738109417,[],,,,['api'],0,0,,0,nebula lending,nebula-lending
Neemo Finance,-,Liquid Restaking,['Multi-Chain'],3878929.06491057,[],,,,['api'],0,0,,0,neemo finance,neemo-finance
NeftyBlocks,NEFTY,NFT Marketplace,['Wax'],15434.842837864577,[],,,,['api'],0,0,,0,neftyblocks,neftyblocks
Neku,NEKU,Lending,['Multi-Chain'],357870.33447932696,[],,,,['api'],0,0,,0,neku,neku
Nemesis DAO,NMS,Reserve Currency,['Binance'],0.4489585197127008,[],,,,['api'],0,0,,0,nemesis dao,nemesis-dao
Nemo Vault,-,Yield Aggregator,['Sui'],8747108.718463246,[],,,,['api'],0,0,,0,nemo vault,nemo-vault
Nemo Yield Trading,-,Yield,['Sui'],1473282.4468993118,[],,,,['api'],0,0,,0,nemo yield trading,nemo-yield-trading
NemoSwap,-,Dexs,['RENEC'],72847.86633904447,[],,,,['api'],0,0,,0,nemoswap,nemoswap
Neo Tokyo,BYTE,Gaming,['Ethereum'],0.0,[],,,,['api'],0,0,,0,neo tokyo,neo-tokyo
NeoBurger,-,Liquid Staking,['NEO'],10133432.4797388,[],,,,['api'],0,0,,0,neoburger,neoburger
Neptune,-,Dexs,['Swellchain'],2578.0544215854425,[],,,,['api'],0,0,,0,neptune,neptune
Neptune Finance,-,Lending,['Injective'],8234133.660735973,[],,,,['api'],0,0,,0,neptune finance,neptune-finance
Neptune LSD,-,Liquid Staking,['Oasys'],104559.0468568996,[],,,,['api'],0,0,,0,neptune lsd,neptune-lsd
Neptune Mutual,NPM,Insurance,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,neptune mutual,neptune-mutual
Neptune Protocol,NPT,CDP,['Eclipse'],14684.04656890754,[],,,,['api'],0,0,,0,neptune protocol,neptune-protocol
Neptunex,NPTX,Dexs,['Blast'],3733.37481406689,[],,,,['api'],0,0,,0,neptunex,neptunex
Nereus Finance,WXT,Lending,['Avalanche'],72966.80202888719,[],,,,['api'],0,0,,0,nereus finance,nereus-finance
Nerite,NERI,CDP,['Arbitrum'],4781019.556973148,[],,,,['api'],0,0,,0,nerite,nerite
Nerve,NRV,Dexs,['Binance'],1734222.1797464113,[],,,,['api'],0,0,,0,nerve,nerve
Nerve Staking,NVT,Dexs,['Nuls'],215551.0,[],,,,['api'],0,0,,0,nerve staking,nerve-staking
NerveBridge,-,Bridge,['Multi-Chain'],3664000.835410593,[],,,,['api'],0,0,,0,nervebridge,nervebridge
NerveSwap,-,Dexs,['Nuls'],2476707.0,[],,,,['api'],0,0,,0,nerveswap,nerveswap
Nest Credit,-,RWA,['Multi-Chain'],60771672.23310494,[],,,,['api'],0,0,,0,nest credit,nest-credit
Nest Protocol Staking,NEST,Oracle,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,nest protocol staking,nest-protocol-staking
NestFi,NEST,Derivatives,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,nestfi,nestfi
Nested,-,Indexes,['Multi-Chain'],260808.7592509537,[],,,,['api'],0,0,,0,nested,nested
NetSwap,NETT,Dexs,['Metis'],2481826.780323288,[],,,,['api'],0,0,,0,netswap,netswap
NetWeave Lending,NEW,Lending,['Mode'],15701.888681921797,[],,,,['api'],0,0,,0,netweave lending,netweave-lending
NetWeave Vaults,NEW,Yield,['Mode'],9.99686,[],,,,['api'],0,0,,0,netweave vaults,netweave-vaults
Nether.Fi,NFI,Derivatives,['Base'],8849.478616467179,[],,,,['api'],0,0,,0,nether.fi,nether.fi
NeuralAI,NEURAL,Farm,['Ethereum'],0.0,[],,,,['api'],0,0,,0,neuralai,neuralai
Neuronswap,NR,Dexs,['Klaytn'],6480.455852143809,[],,,,['api'],0,0,,0,neuronswap,neuronswap
Neutra Finance,NEU,Yield,['Arbitrum'],3216.006893454168,[],,,,['api'],0,0,,0,neutra finance,neutra-finance
Neutral Trade,-,Onchain Capital Allocator,['Solana'],61550456.41980814,[],,,,['api'],0,0,,0,neutral trade,neutral-trade
Neutrino,NSBT,Indexes,['Waves'],734452.7572649564,[],,,,['api'],0,0,,0,neutrino,neutrino
Neutroswap,NEUTRO,Dexs,['EOS EVM'],7698.417800190716,[],,,,['api'],0,0,,0,neutroswap,neutroswap
NewDex,DEX,Dexs,['EOS'],40211.5527492719,[],,,,['api'],0,0,,0,newdex,newdex
NewSpace Finance,NEWSPACE,Farm,['Binance'],268.47219497692976,[],,,,['api'],0,0,,0,newspace finance,newspace-finance
NewThrone,THRO,Gaming,['Base'],0.0,[],,,,['api'],0,0,,0,newthrone,newthrone
Newland,-,Yield,['Multi-Chain'],13123.88843806558,[],,,,['api'],0,0,,0,newland,newland
Newswap,-,Dexs,['Newton'],1127419.5326770234,[],,,,['api'],0,0,,0,newswap,newswap
Nexapia,-,Dexs,['Flare'],4832.441015784965,[],,,,['api'],0,0,,0,nexapia,nexapia
Nexion,NEON,Yield,['Pulse'],1091.9217997980534,[],,,,['api'],0,0,,0,nexion,nexion
Nexo,NEXO,CEX,['Multi-Chain'],474805260.6185439,[],,,,['api'],0,0,,0,nexo,nexo
Nexter,-,Prediction Market,['Multi-Chain'],114.78771539215153,[],,,,['api'],0,0,,0,nexter,nexter
Nexton,-,Basis Trading,['TON'],10963.57861258512,[],,,,['api'],0,0,,0,nexton,nexton
Nexus BTC,-,Bridge,['Bitcoin'],382973971.6062712,[],,,,['api'],0,0,,0,nexus btc,nexus-btc
Nexus Mutual,NXM,Insurance,['Ethereum'],206390502.95372295,[],,,,['api'],0,0,,0,nexus mutual,nexus-mutual
Nexus Portal,NEXU,Dexs,['XDC'],20432.18240981882,[],,,,['api'],0,0,,0,nexus portal,nexus-portal
Nexus Protocol,PSI,Yield,['Terra'],0.0,[],,,,['api'],0,0,,0,nexus protocol,nexus-protocol
Nidhi-Dao,GURU,Reserve Currency,['Polygon'],0.0,[],,,,['api'],0,0,,0,nidhi-dao,nidhi-dao
Nightmare Finance,FEAR,Farm,['Fantom'],127.87791510358338,[],,,,['api'],0,0,,0,nightmare finance,nightmare-finance
Nightshade Finance,-,Dexs,['Alephium'],469494.9109021364,[],,,,['api'],0,0,,0,nightshade finance,nightshade-finance
NiiFi,NIIFI,Dexs,['Nahmii'],91548.80895742583,[],,,,['api'],0,0,,0,niifi,niifi
Nile CL,NILE,Dexs,['Linea'],1294452.0871154084,[],,,,['api'],0,0,,0,nile cl,nile-cl
Nile Legacy,NILE,Dexs,['Linea'],862075.9195039617,[],,,,['api'],0,0,,0,nile legacy,nile-legacy
Nileriver,NIL,Yield,['Moonriver'],0.0,[],,,,['api'],0,0,,0,nileriver,nileriver
Nimbora LST,-,Liquid Staking,['Starknet'],217279.4283899371,[],,,,['api'],0,0,,0,nimbora lst,nimbora-lst
Nimbora Lending,-,Lending,['Starknet'],0.0,[],,,,['api'],0,0,,0,nimbora lending,nimbora-lending
Nimbora Yield,-,Yield,['Starknet'],399143.90764512506,[],,,,['api'],0,0,,0,nimbora yield,nimbora-yield
Nimbora Yield Aggregator,-,Yield,['Starknet'],326433.6428827597,[],,,,['api'],0,0,,0,nimbora yield aggregator,nimbora-yield-aggregator
Ninja Blaze,-,Prediction Market,['nan'],,[],,,,['api'],0,0,,0,ninja blaze,ninja-blaze
NinjaRoll,ROLL,Prediction Market,['Injective'],0.0,[],,,,['api'],0,0,,0,ninjaroll,ninjaroll
NinjaVault,-,Yield Aggregator,['Injective'],0.0,[],,,,['api'],0,0,,0,ninjavault,ninjavault
Niob Finance,NIOB,Dexs,['Binance'],161819.4954378158,[],,,,['api'],0,0,,0,niob finance,niob-finance
Nirvana V1,ANA,CDP,['Solana'],2.5133414945139996,[],,,,['api'],0,0,,0,nirvana v1,nirvana-v1
Nirvana V2,ANA,Reserve Currency,['Solana'],3640626.734355573,[],,,,['api'],0,0,,0,nirvana v2,nirvana-v2
Nitron,-,CDP,['Carbon'],170858.23532250102,[],,,,['api'],0,0,,0,nitron,nitron
Noah Swap,-,Dexs,['EOS EVM'],489200.5750488158,[],,,,['api'],0,0,,0,noah swap,noah-swap
NoahArkDAO,NRK,Reserve Currency,['Avalanche'],15.523356651995083,[],,,,['api'],0,0,,0,noaharkdao,noaharkdao
Noble,-,Chain,['Noble'],360815939.042539,[],,,,['api'],0,0,,0,noble,noble
Nocturne,-,Privacy,['Ethereum'],133762.42743721514,[],,,,['api'],0,0,,0,nocturne,nocturne
NodeDAO,-,Liquid Staking,['Ethereum'],80575853.83519976,[],,,,['api'],0,0,,0,nodedao,nodedao
Nolus Protocol,NLS,Lending,['Multi-Chain'],3681648.278517705,[],,,,['api'],0,0,,0,nolus protocol,nolus-protocol
Nomad,-,Bridge,['Multi-Chain'],1932118.773576421,[],,,,['api'],0,0,,0,nomad,nomad
Nomiswap,NMX,Dexs,['Binance'],1175059.9875725603,[],,,,['api'],0,0,,0,nomiswap,nomiswap
NonKYC,-,CEX,['Multi-Chain'],9867554.102998614,[],,,,['api'],0,0,,0,nonkyc,nonkyc
None Trading,NONE,Services,['nan'],0.0,[],,,,['api'],0,0,,0,none trading,none-trading
Noon,-,Yield,['Multi-Chain'],25915379.010842357,[],,,,['api'],0,0,,0,noon,noon
Nord Finance,NORD,Yield Aggregator,['Multi-Chain'],10236.234955397122,[],,,,['api'],0,0,,0,nord finance,nord-finance
Nordstern.Finance,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,nordstern.finance,nordstern.finance
North Pole,POLE,CDP,['Avalanche'],935.5567566663568,[],,,,['api'],0,0,,0,north pole,north-pole
Nostra Money Market,NSTR,Lending,['Starknet'],31193855.028055295,[],,,,['api'],0,0,,0,nostra money market,nostra-money-market
Nostra Money Market Alpha,NSTR,Lending,['Starknet'],225954.3222514841,[],,,,['api'],0,0,,0,nostra money market alpha,nostra-money-market-alpha
Nostra Pools,NSTR,Dexs,['Starknet'],5144365.23042423,[],,,,['api'],0,0,,0,nostra pools,nostra-pools
Nostra nstSTRK,NSTR,Liquid Staking,['Starknet'],181372.95071566995,[],,,,['api'],0,0,,0,nostra nststrk,nostra-nststrk
Notiboy,-,Services,['nan'],0.0,[],,,,['api'],0,0,,0,notiboy,notiboy
Notional V2,NOTE,Lending,['Ethereum'],3096346.814779559,[],,,,['api'],0,0,,0,notional v2,notional-v2
Notional V3,NOTE,Lending,['Multi-Chain'],7624302.821830723,[],,,,['api'],0,0,,0,notional v3,notional-v3
Nouns,-,Services,['nan'],0.0,[],,,,['api'],0,0,,0,nouns,nouns
Nova,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0,nova,nova
Nova Fox,NFX,Launchpad,['Cronos'],0.0,[],,,,['api'],0,0,,0,nova fox,nova-fox
NovaSwap V1,-,Dexs,['zkLink'],1170.3526431363937,[],,,,['api'],0,0,,0,novaswap v1,novaswap-v1
NovaSwap V2,-,Dexs,['zkLink'],24600.88065963413,[],,,,['api'],0,0,,0,novaswap v2,novaswap-v2
Novation,Nova,Lending,['Blast'],19.602808002433548,[],,,,['api'],0,0,,0,novation,novation
NowSwap,-,Dexs,['Ethereum'],30.013979138866027,[],,,,['api'],0,0,,0,nowswap,nowswap
Nsure,NSURE,Insurance,['Ethereum'],428476.5562181263,[],,,,['api'],0,0,,0,nsure,nsure
Nucleon,NUT,Liquid Staking,['Conflux'],2672402.4926524223,[],,,,['api'],0,0,,0,nucleon,nucleon
Nucleus,-,Yield Aggregator,['Multi-Chain'],100853857.2747476,[],,,,['api'],0,0,,0,nucleus,nucleus
Nuls,NULS,Chain,['Nuls'],341085.0,[],,,,['api'],0,0,,0,nuls,nuls
Numbers Protocol,NUM,Services,['Multi-Chain'],1523.5372963798122,[],,,,['api'],0,0,,0,numbers protocol,numbers-protocol
NumisMe,NUME,Yield,['Ethereum'],108.13389336629707,[],,,,['api'],0,0,,0,numisme,numisme
Numoen,-,Derivatives,['Multi-Chain'],45433.84577664871,[],,,,['api'],0,0,,0,numoen,numoen
Nuri CL,NURI,Dexs,['Scroll'],337187.2258744101,[],,,,['api'],0,0,,0,nuri cl,nuri-cl
Nuri Legacy,NURI,Dexs,['Scroll'],20967.105496306176,[],,,,['api'],0,0,,0,nuri legacy,nuri-legacy
Nusa,NUSA,Lending,['Multi-Chain'],38018.37738341565,[],,,,['api'],0,0,,0,nusa,nusa
Nutbox,-,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,nutbox,nutbox
NxFi Protocol,-,Lending,['Solana'],29105.021806515782,[],,,,['api'],0,0,,0,nxfi protocol,nxfi-protocol
Nyke Finance,-,Lending,['EthereumClassic'],9.690095509394355,[],,,,['api'],0,0,,0,nyke finance,nyke-finance
O.LAB,-,Prediction Market,['Base'],37593.40575459727,[],,,,['api'],0,0,,0,o.lab,o.lab
O2 DAO,OTWO,Reserve Currency,['Avalanche'],0.0,[],,,,['api'],0,0,,0,o2 dao,o2-dao
O3 Swap,O3,Cross Chain Bridge,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,o3 swap,o3-swap
OAS Jumbo,-,Farm,['Oasys'],163031.56464,[],,,,['api'],0,0,,0,oas jumbo,oas-jumbo
OBSwap,OBT,Dexs,['EOS'],0.2053821053999999,[],,,,['api'],0,0,,0,obswap,obswap
OCP Finance,OCP,Lending,['Binance'],21607.286784636264,[],,,,['api'],0,0,,0,ocp finance,ocp-finance
OCTOplace,GLCR,NFT Marketplace,['Multi-Chain'],1.850955833,[],,,,['api'],0,0,,0,octoplace,octoplace
ODOS,ODOS,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,odos,odos
OGX,OGX,Synthetics,['EOS'],0.0,[],,,,['api'],0,0,,0,ogx,ogx
OHMPOW,OHMW,Dexs,['EthereumPoW'],0.0,[],,,,['api'],0,0,,0,ohmpow,ohmpow
OKC Liquid Staking,-,Liquid Staking,['OKExChain'],0.0,[],,,,['api'],0,0,,0,okc liquid staking,okc-liquid-staking
OKCSwap,-,Dexs,['OKExChain'],190816.4157554927,[],,,,['api'],0,0,,0,okcswap,okcswap
OKX,-,CEX,['Multi-Chain'],28204127153.799824,[],,,,['api'],0,0,,0,okx,okx
OKX Bridge,-,Bridge Aggregator,['nan'],,[],,,,['api'],0,0,,0,okx bridge,okx-bridge
OKX Swap,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,okx swap,okx-swap
OKX xBTC,-,Bridge,['Bitcoin'],161487569.7429428,[],,,,['api'],0,0,,0,okx xbtc,okx-xbtc
OMT Finance,OMT,Derivatives,['Onus'],0.0,[],,,,['api'],0,0,,0,omt finance,omt-finance
OOIA,-,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0,ooia,ooia
OPEN Ticketing Ecosystem,OPN,Farm,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,open ticketing ecosystem,open-ticketing-ecosystem
OPT Finance,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,opt finance,opt-finance
OPX Finance,OPX,Derivatives,['Optimism'],0.0,[],,,,['api'],0,0,,0,opx finance,opx-finance
ORA Finance,ORA,Algo-Stables,['Aurora'],0.0,[],,,,['api'],0,0,,0,ora finance,ora-finance
ORIGYN,OGY,RWA,['ICP'],51300960.0,[],,,,['api'],0,0,,0,origyn,origyn
ORIO,-,Yield,['Ethereum'],6.426286030297363,[],,,,['api'],0,0,,0,orio,orio
OSWAP Token,OSWAP,Yield,['Obyte'],28647.16192985634,[],,,,['api'],0,0,,0,oswap token,oswap-token
OTSea,OTSEA,Dexs,['Multi-Chain'],988470.776881105,[],,,,['api'],0,0,,0,otsea,otsea
OVR,OVR,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,ovr,ovr
OakFarm,OKF,Yield,['OKExChain'],20.270747326703752,[],,,,['api'],0,0,,0,oakfarm,oakfarm
OasisSwap,PSI,Dexs,['Multi-Chain'],18277.104582356384,[],,,,['api'],0,0,,0,oasisswap,oasisswap
Oaswap,OAS,Dexs,['Oasis'],646.9742323064501,[],,,,['api'],0,0,,0,oaswap,oaswap
Oasys,OAS,Gaming,['nan'],,[],,,,['api'],0,0,,0,oasys,oasys
ObeliskBTC,-,Bridge,['Bitcoin'],10180.37200236,[],,,,['api'],0,0,,0,obeliskbtc,obeliskbtc
Obric,-,Dexs,['Aptos'],4732.684916586235,[],,,,['api'],0,0,,0,obric,obric
Obsidian,-,Dexs,['Multi-Chain'],318830.06004156114,[],,,,['api'],0,0,,0,obsidian,obsidian
OccamX,OCX,Dexs,['Milkomeda'],0.0,[],,,,['api'],0,0,,0,occamx,occamx
Ocean One,-,Dexs,['Mixin'],839656.22,[],,,,['api'],0,0,,0,ocean one,ocean-one
Ocean Point,BST,Farm,['Ethereum'],0.0,[],,,,['api'],0,0,,0,ocean point,ocean-point
Oceanos,-,CDP,['Manta'],281.11175203252543,[],,,,['api'],0,0,,0,oceanos,oceanos
Oceanus,SEA,Algo-Stables,['Metis'],0.0,[],,,,['api'],0,0,,0,oceanus,oceanus
Ocelex V1,-,Dexs,['Zircuit'],3555.790854760195,[],,,,['api'],0,0,,0,ocelex v1,ocelex-v1
Ocelex V2,-,Dexs,['Zircuit'],1017697.5437994092,[],,,,['api'],0,0,,0,ocelex v2,ocelex-v2
OcelotDex,-,Dexs,['ZetaChain'],10.452479834815753,[],,,,['api'],0,0,,0,ocelotdex,ocelotdex
Ociswap Basic,OCI,Dexs,['Radix'],178136.47938763976,[],,,,['api'],0,0,,0,ociswap basic,ociswap-basic
Ociswap Precision,OCI,Dexs,['Radix'],501605.1890570148,[],,,,['api'],0,0,,0,ociswap precision,ociswap-precision
